chr	start	end	EnsemblID	GeneSymbol
7764	2	157298807	157299158	ENSG00000222404	RN7SKP281
7765	2	157318625	157327713	ENSG00000136541	ERMN
7766	2	157379724	157380414	ENSG00000230562	FAM133DP
7767	2	157414619	157488961	ENSG00000115165	CYTIP
7768	2	157526767	157629005	ENSG00000123612	ACVR1C
7769	2	157725708	157736005	ENSG00000234584	AC019186.1
7770	2	157736444	157875862	ENSG00000115170	ACVR1
7771	2	157876702	158136154	ENSG00000007001	UPP2
7772	2	157877683	157878565	ENSG00000270557	RP11-546J1.1
7773	2	157912772	157912885	ENSG00000251980	RNU6-436P
7774	2	157917712	157918371	ENSG00000271320	RP11-1152H14.1
7775	2	157961410	157962888	ENSG00000228937	AC005539.2
7776	2	157985789	157985894	ENSG00000212410	RNU6-932P
7777	2	158065545	158066059	ENSG00000231158	PTP4A1P1
7778	2	158127957	158133988	ENSG00000237327	UPP2-IT1
7779	2	158166650	158236169	ENSG00000227480	CCDC148-AS1
7780	2	158171081	158456753	ENSG00000153237	CCDC148
7781	2	158419955	158425303	ENSG00000234890	HNRNPDLP2
7782	2	158447166	158447461	ENSG00000243723	RN7SL393P
7783	2	158456964	158682879	ENSG00000144283	PKP4
7784	2	158548425	158549224	ENSG00000227331	AC005042.2
7785	2	158551490	158552155	ENSG00000281472	AC005042.1
7786	2	158658337	158735002	ENSG00000204380	AC005042.4
7787	2	158685903	158753775	ENSG00000228586	AC005042.5
7788	2	158703287	158703460	ENSG00000231675	AC005042.3
7789	2	158795317	158862958	ENSG00000163331	DAPL1
7790	2	158853755	158854576	ENSG00000243792	OR7E89P
7791	2	158862311	158863285	ENSG00000251491	OR7E28P
7792	2	158874642	158875670	ENSG00000188668	OR7E90P
7793	2	158935798	158935985	ENSG00000222300	RNU2-21P
7794	2	158968634	159232659	ENSG00000115183	TANC1
7795	2	159003975	159004320	ENSG00000213189	BTF3L4P2
7796	2	159027036	159027142	ENSG00000202029	RNU6-580P
7797	2	159056005	159056859	ENSG00000226878	GSTM3P2
7798	2	159186835	159186901	ENSG00000275141	MIR6888
7799	2	159235793	159286799	ENSG00000196151	WDSUB1
7800	2	159318979	159616692	ENSG00000123636	BAZ2B
7801	2	159386367	159404636	ENSG00000223642	AC008277.1
7802	2	159444117	159444913	ENSG00000270893	RP11-311B14.1
7803	2	159462417	159463256	ENSG00000225369	AC009506.2
7804	2	159536244	159536346	ENSG00000207117	Y_RNA
7805	2	159615296	159617082	ENSG00000224152	AC009506.1
7806	2	159670708	159712435	ENSG00000226266	AC009961.3
7807	2	159689217	159690291	ENSG00000230783	AC009961.2
7808	2	159712457	159771027	ENSG00000136536	MARCH7
7809	2	159768630	159798255	ENSG00000241399	CD302
7810	2	159771851	159904710	ENSG00000248672	LY75-CD302
7811	2	159803355	159904749	ENSG00000054219	LY75
7812	2	159812234	159814009	ENSG00000227055	AC009961.5
7813	2	159932006	160062610	ENSG00000153246	PLA2R1
7814	2	160099666	160271888	ENSG00000115221	ITGB6
7815	2	160272151	160493794	ENSG00000153250	RBMS1
7816	2	160849313	160850676	ENSG00000279844	RP11-20F18.1
7817	2	160877547	160877850	ENSG00000244372	RN7SL423P
7818	2	161048606	161050546	ENSG00000232337	AC009313.2
7819	2	161096231	161160224	ENSG00000224467	AC009313.1
7820	2	161136908	161236221	ENSG00000136560	TANK
7821	2	161222785	161308303	ENSG00000235724	AC009299.2
7822	2	161244739	161249050	ENSG00000227403	AC009299.3
7823	2	161281902	161282618	ENSG00000225813	AC009299.4
7824	2	161308038	161411717	ENSG00000115233	PSMD14
7825	2	161340816	161341326	ENSG00000232320	AC009299.5
7826	2	161409554	161409670	ENSG00000271924	RNA5SP108
7827	2	161416094	161425870	ENSG00000136535	TBR1
7828	2	161422659	161423577	ENSG00000224076	AC009487.4
7829	2	161424015	161428774	ENSG00000251621	AC009487.5
7830	2	161424332	161985282	ENSG00000144290	SLC4A10
7831	2	161433874	161437458	ENSG00000280105	RP11-334E15.1
7832	2	161500885	161507705	ENSG00000226121	AC009487.6
7833	2	161558544	161558646	ENSG00000238570	snoU13
7834	2	161568502	161570185	ENSG00000226946	AC062022.1
7835	2	161580072	161581350	ENSG00000235716	KRT18P46
7836	2	161931199	161931466	ENSG00000234732	RPEP5
7837	2	161992241	162074542	ENSG00000197635	DPP4
7838	2	162073256	162075169	ENSG00000230918	AC008063.2
7839	2	162077357	162077651	ENSG00000231445	TIMM8AP1
7840	2	162088259	162090072	ENSG00000224674	EIF3EP2
7841	2	162093429	162094854	ENSG00000233397	AC008063.3
7842	2	162142873	162152404	ENSG00000115263	GCG
7843	2	162159762	162173223	ENSG00000236841	AC007750.5
7844	2	162170684	162245151	ENSG00000078098	FAP
7845	2	162267079	162318703	ENSG00000115267	IFIH1
7846	2	162318840	162371595	ENSG00000115271	GCA
7847	2	162371407	162838730	ENSG00000184611	KCNH7
7848	2	162496936	162497051	ENSG00000212312	RNA5SP109
7849	2	162768936	162797972	ENSG00000237750	AC007740.1
7850	2	163152251	163153307	ENSG00000230282	RPL7P61
7851	2	163288995	163289096	ENSG00000200902	RNU6-627P
7852	2	163593396	163736012	ENSG00000182263	FIGN
7853	2	163749573	164352223	ENSG00000237844	AC092684.1
7854	2	164213539	164214414	ENSG00000226847	PRPS1P1
7855	2	164321933	164322223	ENSG00000229641	CYP2C56P
7856	2	164492812	164621848	ENSG00000115290	GRB14
7857	2	164573741	164574054	ENSG00000277998	RP11-452N17.1
7858	2	164653624	164843679	ENSG00000082438	COBLL1
7859	2	164687287	164687596	ENSG00000224331	AC019181.3
7860	2	164687643	164687777	ENSG00000206869	SNORA70F
7861	2	164840749	164849334	ENSG00000233255	AC019181.2
7862	2	164858432	164858546	ENSG00000199508	RNA5SP110
7863	2	164895677	164895777	ENSG00000223318	RNA5SP111
7864	2	164896186	164955525	ENSG00000169507	SLC38A11
7865	2	164912312	165208261	ENSG00000236283	AC013463.2
7866	2	165087522	165204067	ENSG00000153253	SCN3A
7867	2	165239372	165392732	ENSG00000136531	SCN2A
7868	2	165285253	165286048	ENSG00000233204	MAPRE1P3
7869	2	165469647	165689407	ENSG00000178662	CSRNP3
7870	2	165747591	165794682	ENSG00000115339	GALNT3
7871	2	165794851	165810010	ENSG00000235192	AC009495.2
7872	2	165794857	165846091	ENSG00000229195	AC009495.4
7873	2	165833048	165839098	ENSG00000232411	AC009495.3
7874	2	165857475	165953843	ENSG00000123607	TTC21B
7875	2	165933857	165949891	ENSG00000224490	TTC21B-AS1
7876	2	165957399	166301784	ENSG00000236107	AC010127.3
7877	2	165989160	166149214	ENSG00000144285	SCN1A
7878	2	166123494	166123597	ENSG00000238813	Y_RNA
7879	2	166180652	166180966	ENSG00000222376	RN7SKP152
7880	2	166195185	166375993	ENSG00000169432	SCN9A
7881	2	166403573	166494247	ENSG00000136546	SCN7A
7882	2	166414489	166414729	ENSG00000283657	RP11-646I19.1
7883	2	166888487	167259753	ENSG00000163092	XIRP2
7884	2	166889502	166889884	ENSG00000225182	AC092601.1
7885	2	167123904	167140955	ENSG00000254552	XIRP2-AS1
7886	2	167293171	167558333	ENSG00000228222	AC074363.1
7887	2	167631480	167631541	ENSG00000238357	RNU7-148P
7888	2	167713663	167716065	ENSG00000214211	CTAGE14P
7889	2	167814774	167941144	ENSG00000235335	AC016723.4
7890	2	167868948	167874041	ENSG00000172318	B3GALT1
7891	2	167954020	168248141	ENSG00000198648	STK39
7892	2	168231921	168232220	ENSG00000238259	AC067940.1
7893	2	168451324	168451606	ENSG00000241074	RN7SL813P
7894	2	168455862	168775137	ENSG00000172292	CERS6
7895	2	168582943	168583018	ENSG00000265694	MIR4774
7896	2	168606390	168606496	ENSG00000199348	RNU6-766P
7897	2	168771953	168786961	ENSG00000227617	CERS6-AS1
7898	2	168786539	168865514	ENSG00000163072	NOSTRIN
7899	2	168834132	168913371	ENSG00000152253	SPC25
7900	2	168901240	168910000	ENSG00000152254	G6PC2
7901	2	168922938	169031322	ENSG00000073734	ABCB11
7902	2	169064789	169096167	ENSG00000073737	DHRS9
7903	2	169100743	169101210	ENSG00000235321	AC007556.3
7904	2	169115195	169115680	ENSG00000235995	UBE2V1P6
7905	2	169127109	169362685	ENSG00000081479	LRP2
7906	2	169479178	169506655	ENSG00000163093	BBS5
7907	2	169479480	169525922	ENSG00000251569	RP11-724O16.1
7908	2	169509702	169526262	ENSG00000239474	KLHL41
7909	2	169529749	169573875	ENSG00000138399	FASTKD1
7910	2	169577371	169577746	ENSG00000229827	AC093899.3
7911	2	169584340	169641406	ENSG00000138398	PPIG
7912	2	169645425	169694433	ENSG00000154479	CCDC173
7913	2	169658132	169661357	ENSG00000226072	AC016772.4
7914	2	169694454	169701708	ENSG00000144362	PHOSPHO2
7915	2	169694488	169776989	ENSG00000213160	KLHL23
7916	2	169727872	169728003	ENSG00000206961	SNORA51
7917	2	169767185	169768799	ENSG00000231550	PTCHD3P2
7918	2	169790093	169790885	ENSG00000214369	AC009967.3
7919	2	169791933	169812064	ENSG00000138385	SSB
7920	2	169810081	169824931	ENSG00000138382	METTL5
7921	2	169827458	170084131	ENSG00000144357	UBR3
7922	2	170077224	170078294	ENSG00000227176	AC092641.2
7923	2	170119996	170120098	ENSG00000252807	RNU6-1006P
7924	2	170178145	170655171	ENSG00000071909	MYO3B
7925	2	170332085	170408564	ENSG00000231898	AC012594.1
7926	2	170601662	170602228	ENSG00000214821	HMGB1P4
7927	2	170640374	170695374	ENSG00000213981	AC007277.3
7928	2	170690564	170690742	ENSG00000275414	uc_338
7929	2	170712451	170714567	ENSG00000222033	LINC01124
7930	2	170715351	170718078	ENSG00000204335	SP5
7931	2	170723086	170770768	ENSG00000234350	AC007405.4
7932	2	170751805	170752788	ENSG00000128692	EIF2S2P4
7933	2	170771113	170778148	ENSG00000239467	AC007405.6
7934	2	170783167	170783271	ENSG00000222509	Y_RNA
7935	2	170783786	170798971	ENSG00000204334	ERICH2
7936	2	170813213	170861151	ENSG00000128683	GAD1
7937	2	170816293	170818037	ENSG00000235934	AC007405.8
7938	2	170928464	170967129	ENSG00000115806	GORASP2
7939	2	170990823	171231314	ENSG00000198586	TLK1
7940	2	171317405	171434802	ENSG00000123600	METTL8
7941	2	171374931	171375278	ENSG00000224553	AC008065.1
7942	2	171434217	171485052	ENSG00000115827	DCAF17
7943	2	171491422	171491931	ENSG00000228507	DAP3P2
7944	2	171492905	171493095	ENSG00000234061	AC007969.4
7945	2	171517270	171517716	ENSG00000233762	AC007969.5
7946	2	171522247	171558133	ENSG00000071967	CYBRD1
7947	2	171587093	171587259	ENSG00000233934	RPL21P38
7948	2	171687409	171748420	ENSG00000077380	DYNC1I2
7949	2	171784370	171999859	ENSG00000115840	SLC25A12
7950	2	171856566	171856670	ENSG00000252779	RNU6-182P
7951	2	171922448	171983682	ENSG00000128708	HAT1
7952	2	171999583	172082430	ENSG00000172878	METAP1D
7953	2	172084740	172089677	ENSG00000144355	DLX1
7954	2	172099439	172102900	ENSG00000115844	DLX2
7955	2	172103006	172109982	ENSG00000236651	DLX2-AS1
7956	2	172315287	172323737	ENSG00000232555	AC104088.1
7957	2	172423807	172424173	ENSG00000278924	RP11-227L6.1
7958	2	172427354	172506282	ENSG00000091409	ITGA6
7959	2	172427774	172428603	ENSG00000226963	AC078883.4
7960	2	172464262	172466022	ENSG00000232788	AC078883.3
7961	2	172480840	172556596	ENSG00000225205	AC093818.1
7962	2	172555373	172608669	ENSG00000152256	PDK1
7963	2	172558151	172558252	ENSG00000199866	Y_RNA
7964	2	172674212	172674898	ENSG00000230104	AC018712.2
7965	2	172677141	172736206	ENSG00000228016	RAPGEF4-AS1
7966	2	172691299	172691402	ENSG00000239041	snoU13
7967	2	172735274	173052893	ENSG00000091428	RAPGEF4
7968	2	172893763	172894383	ENSG00000232292	ALDH7A1P2
7969	2	173075435	173268010	ENSG00000091436	AC013461.1
7970	2	173166446	173282036	ENSG00000238133	MLK7-AS1
7971	2	173297629	173298512	ENSG00000231735	RP11-1O7.1
7972	2	173338219	173356208	ENSG00000236391	AC092573.2
7973	2	173354820	173368997	ENSG00000144354	CDCA7
7974	2	173431349	173431812	ENSG00000213148	AC073465.1
7975	2	173477996	173478400	ENSG00000236832	AC073465.2
7976	2	173485865	173486362	ENSG00000226131	AC073465.3
7977	2	173575110	173576341	ENSG00000237016	AC013410.1
7978	2	173705948	173706148	ENSG00000237617	AC013410.2
7979	2	173811076	173811392	ENSG00000270460	RP11-796E10.1
7980	2	173871653	173872465	ENSG00000234415	RPL5P7
7981	2	173880865	173899428	ENSG00000224638	AC106900.6
7982	2	173906459	173965702	ENSG00000172845	SP3
7983	2	173968351	173969418	ENSG00000271151	RP11-394I13.2
7984	2	174011856	174012975	ENSG00000273258	RP11-394I13.3
7985	2	174025280	174027163	ENSG00000260868	RP11-394I13.1
7986	2	174043008	174043880	ENSG00000235414	RPSAP24
7987	2	174072447	174248698	ENSG00000138430	OLA1
7988	2	174171891	174172725	ENSG00000270799	RP11-451F14.1
7989	2	174240143	174240457	ENSG00000243770	RN7SL65P
7990	2	174264878	174264981	ENSG00000201088	Y_RNA
7991	2	174299324	174300956	ENSG00000227180	AC013467.1
7992	2	174310015	174310974	ENSG00000237804	HNRNPA1P39
7993	2	174326027	174330643	ENSG00000231453	LINC01305
7994	2	174334438	174337566	ENSG00000280414	RP11-572N21.1
7995	2	174334946	174338492	ENSG00000217236	SP9
7996	2	174348022	174395715	ENSG00000138433	CIR1
7997	2	174395730	174429575	ENSG00000144306	SCRN3
7998	2	174431571	174487094	ENSG00000163328	GPR155
7999	2	174487389	174488386	ENSG00000226853	AC010894.3
8000	2	174501952	174502312	ENSG00000179997	AC010894.4
8001	2	174545385	174546335	ENSG00000279884	RP11-483E17.1
8002	2	174547141	174774827	ENSG00000236449	AC018890.6
8003	2	174557966	174558072	ENSG00000206965	RNU6-5P
8004	2	174559572	174682916	ENSG00000115935	WIPF1
8005	2	174575227	174587726	ENSG00000237798	AC010894.5
8006	2	174719908	174720318	ENSG00000235655	H3F3AP4
8007	2	174747592	174787935	ENSG00000138435	CHRNA1
8008	2	174799363	175005369	ENSG00000128656	CHN1
8009	2	175022214	175022319	ENSG00000212167	RNU6-763P
8010	2	175029769	175029877	ENSG00000199827	RNU6-1290P
8011	2	175033778	175034192	ENSG00000227187	RP11-6C10.1
8012	2	175072250	175168382	ENSG00000115966	ATF2
8013	2	175092401	175092587	ENSG00000277948	uc_338
8014	2	175167633	175167709	ENSG00000215973	MIR933
8015	2	175167904	175168522	ENSG00000229750	AC096649.2
8016	2	175176258	175184607	ENSG00000154518	ATP5G3
8017	2	175176493	175176586	ENSG00000200121	Y_RNA
8018	2	175184215	175184607	ENSG00000233131	AC096649.1
8019	2	175257250	175454640	ENSG00000229066	AC096649.3
8020	2	175842887	175843302	ENSG00000223976	EXTL2P1
8021	2	175897336	175904232	ENSG00000235047	AC016751.3
8022	2	175904371	175905502	ENSG00000229779	AC016751.2
8023	2	175923892	176002839	ENSG00000144320	LNPK
8024	2	176077472	176083913	ENSG00000174279	EVX2
8025	2	176092891	176095938	ENSG00000128714	HOXD13
8026	2	176099730	176101193	ENSG00000170178	HOXD12
8027	2	176104216	176109754	ENSG00000128713	HOXD11
8028	2	176108790	176119942	ENSG00000128710	HOXD10
8029	2	176121611	176137098	ENSG00000237380	HOXD-AS2
8030	2	176122720	176124937	ENSG00000128709	HOXD9
8031	2	176129694	176132695	ENSG00000175879	HOXD8
8032	2	176136612	176173102	ENSG00000128652	HOXD3
8033	2	176150303	176150412	ENSG00000207744	MIR10B
8034	2	176151085	176173097	ENSG00000278500	AC009336.19
8035	2	176151222	176153226	ENSG00000170166	HOXD4
8036	2	176164164	176165716	ENSG00000272729	RP11-387A1.5
8037	2	176173195	176188958	ENSG00000224189	HAGLR
8038	2	176177717	176179008	ENSG00000226363	HAGLROS
8039	2	176188579	176190907	ENSG00000128645	HOXD1
8040	2	176189919	176192538	ENSG00000279160	RP11-387A1.6
8041	2	176200908	176201252	ENSG00000218175	AC016739.2
8042	2	176242111	176242993	ENSG00000230384	RPSAP25
8043	2	176269395	176338025	ENSG00000128654	MTX2
8044	2	176338637	176339077	ENSG00000237260	AC073069.2
8045	2	176506245	176507702	ENSG00000229434	AC017048.1
8046	2	176524879	176531683	ENSG00000236231	AC017048.2
8047	2	176600980	176601052	ENSG00000283203	MIR1246
8048	2	176611437	176612249	ENSG00000272551	RP11-324L17.1
8049	2	176629589	176637931	ENSG00000163364	LINC01116
8050	2	176637710	176655958	ENSG00000224577	LINC01117
8051	2	176664676	176664766	ENSG00000252027	RNU6ATAC14P
8052	2	176724268	176819310	ENSG00000230552	AC092162.1
8053	2	176804987	176806337	ENSG00000237053	FUCA1P1
8054	2	176809426	176809859	ENSG00000223777	AC092162.2
8055	2	176822030	176823653	ENSG00000279205	RP11-632P5.1
8056	2	176845993	176849428	ENSG00000227098	AC073636.1
8057	2	176929985	176930090	ENSG00000206866	RNU6-187P
8058	2	176990508	177164516	ENSG00000236501	AC079305.11
8059	2	177138699	177138797	ENSG00000251746	RNA5SP112
8060	2	177155622	177212662	ENSG00000229337	AC079305.8
8061	2	177177695	177178255	ENSG00000226273	AC079305.5
8062	2	177194983	177195095	ENSG00000201102	Y_RNA
8063	2	177197985	177198547	ENSG00000213069	KRT8P40
8064	2	177212563	177223958	ENSG00000170144	HNRNPA3
8065	2	177227595	177392697	ENSG00000116044	NFE2L2
8066	2	177229191	177229506	ENSG00000225808	DNAJC19P5
8067	2	177255945	177256010	ENSG00000265396	MIR3128
8068	2	177264359	177265515	ENSG00000222043	AC079305.10
8069	2	177283508	177392691	ENSG00000213963	AC074286.1
8070	2	177300600	177302006	ENSG00000271825	RP11-337N6.2
8071	2	177306373	177310572	ENSG00000271996	RP11-337N6.1
8072	2	177313806	177313882	ENSG00000278418	MIR6512
8073	2	177317715	177318471	ENSG00000280374	RP11-337N6.3
8074	2	177344443	177344836	ENSG00000237178	AC019080.1
8075	2	177345858	177345961	ENSG00000238295	snoU13
8076	2	177392644	177559299	ENSG00000018510	AGPS
8077	2	177548998	177553014	ENSG00000196659	TTC30B
8078	2	177603089	177618572	ENSG00000237655	AC073834.3
8079	2	177612992	177618966	ENSG00000197557	TTC30A
8080	2	177623252	178108339	ENSG00000128655	PDE11A
8081	2	177698429	177723289	ENSG00000229941	AC012499.1
8082	2	177953111	178011989	ENSG00000236664	AC011998.1
8083	2	177997273	177998770	ENSG00000213962	API5P2
8084	2	178017993	178018465	ENSG00000229744	AC011998.2
8085	2	178038902	178039004	ENSG00000206788	RNU6-629P
8086	2	178092503	178104470	ENSG00000249909	CYCTP
8087	2	178105637	178105753	ENSG00000227241	AC011998.4
8088	2	178112424	178139011	ENSG00000155636	RBM45
8089	2	178142548	178142651	ENSG00000223096	RNU5E-9P
8090	2	178194481	178402891	ENSG00000079156	OSBPL6
8091	2	178413939	178440243	ENSG00000223960	AC009948.5
8092	2	178431414	178451512	ENSG00000180228	PRKRA
8093	2	178451436	178461390	ENSG00000204311	DFNB59
8094	2	178454716	178455428	ENSG00000238082	AC009948.7
8095	2	178463664	178478600	ENSG00000079150	FKBP7
8096	2	178480468	178516462	ENSG00000116095	PLEKHA3
8097	2	178521183	178779963	ENSG00000237298	TTN-AS1
8098	2	178525989	178830802	ENSG00000155657	TTN
8099	2	178527012	178804642	ENSG00000283186	TTN
8100	2	178541125	178541799	ENSG00000270956	RP11-65L3.4
8101	2	178548884	178550681	ENSG00000270277	RP11-65L3.2
8102	2	178554561	178558966	ENSG00000279598	RP11-65L3.3
8103	2	178577103	178577622	ENSG00000271011	RP11-171I2.5
8104	2	178578790	178580906	ENSG00000270574	RP11-171I2.2
8105	2	178616581	178617123	ENSG00000271141	RP11-171I2.4
8106	2	178644717	178645179	ENSG00000271401	RP11-171I2.3
8107	2	178723457	178727046	ENSG00000267784	RP11-171I2.1
8108	2	178830269	179050086	ENSG00000163492	CCDC141
8109	2	178831371	178831449	ENSG00000238542	RNU7-104P
8110	2	179001756	179002760	ENSG00000231541	RPS6P2
8111	2	179101692	179264790	ENSG00000187231	SESTD1
8112	2	179273831	179285707	ENSG00000237477	AC093911.1
8113	2	179399728	179400875	ENSG00000237964	AC068042.1
8114	2	179441982	179861505	ENSG00000144331	ZNF385B
8115	2	179814251	179814675	ENSG00000213126	AC092642.1
8116	2	179860836	179860908	ENSG00000221240	MIR1258
8117	2	179934401	179934538	ENSG00000280636	SNORA43
8118	2	179934402	179934527	ENSG00000202216	SNORA17
8119	2	179944876	180007113	ENSG00000163510	CWC22
8120	2	180473137	180473419	ENSG00000270289	RP11-512G4.1
8121	2	180571712	180692454	ENSG00000225258	AC009478.1
8122	2	180692104	180916939	ENSG00000281131	SCHLAP1
8123	2	180801227	180801533	ENSG00000279559	RP11-739A13.1
8124	2	180872867	180873414	ENSG00000226564	FTH1P20
8125	2	180938830	180939298	ENSG00000236667	AC104076.2
8126	2	180967248	181076585	ENSG00000170035	UBE2E3
8127	2	180979427	180980090	ENSG00000236153	AC104076.3
8128	2	181076051	181105968	ENSG00000238171	AC068196.1
8129	2	181101932	181399559	ENSG00000234663	AC104820.2
8130	2	181305593	181305652	ENSG00000266705	MIR4437
8131	2	181422154	181425749	ENSG00000226681	AC020595.1
8132	2	181457202	181536187	ENSG00000115232	ITGA4
8133	2	181536676	181680665	ENSG00000188452	CERKL
8134	2	181673088	181680876	ENSG00000162992	NEUROD1
8135	2	181683113	181685707	ENSG00000234595	AC013733.3
8136	2	181690380	181693415	ENSG00000225570	AC013733.4
8137	2	181694442	181694900	ENSG00000223873	SAP18P2
8138	2	181738606	181738715	ENSG00000221023	RNU6ATAC19P
8139	2	181887851	181891663	ENSG00000260742	RP11-366L5.1
8140	2	181891833	181930738	ENSG00000138434	SSFA2
8141	2	181954241	182131398	ENSG00000150722	PPP1R1C
8142	2	181961212	181962478	ENSG00000213958	KRT18P29
8143	2	182048822	182048905	ENSG00000222418	RNA5SP113
8144	2	182140036	182523192	ENSG00000115252	PDE1A
8145	2	182314284	182314544	ENSG00000242121	RN7SL267P
8146	2	182716041	182794464	ENSG00000077232	DNAJC10
8147	2	182788098	182788435	ENSG00000232430	RPL31P15
8148	2	182828124	182828221	ENSG00000212404	Y_RNA
8149	2	182833275	182867162	ENSG00000162998	FRZB
